age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,outcome
57,Federal-gov,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,1
23,Private,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,0
41,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
30,Private,9,Divorced,Transport-moving,Own-child,Black,Male,0,0,40,0
46,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1
47,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,40,1
41,Private,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,1
40,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,50,1
32,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
28,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,0
42,Self-emp-not-inc,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,0
28,Private,13,Never-married,Other-service,Not-in-family,White,Female,0,0,50,0
55,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,1
50,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,40,0
52,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,1
56,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,18,0
44,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,60,1
31,Private,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,0
32,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
45,Private,9,Divorced,Other-service,Not-in-family,White,Male,0,1980,40,0
39,Private,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,70,0
33,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
45,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,1
44,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,1
65,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,810,36,0
32,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
50,Private,9,Separated,Prof-specialty,Unmarried,Other,Female,0,0,60,0
36,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
27,Private,6,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,75,0
23,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
60,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
36,Private,12,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,0
53,Federal-gov,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,1887,40,1
26,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,1
62,,14,Married-civ-spouse,,Husband,White,Male,0,0,2,1
47,Private,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,0
72,,9,Married-civ-spouse,,Husband,White,Male,0,0,8,0
62,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
23,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,0
26,Local-gov,9,Never-married,Other-service,Other-relative,White,Male,0,0,16,0
20,Private,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,24,0
42,Private,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,1887,40,1
39,Private,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,40,1
46,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
42,Private,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,0
18,,9,Never-married,,Own-child,White,Female,0,0,20,0
44,Local-gov,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,38,1
45,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,1
53,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,0
51,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,0
28,Private,16,Never-married,Adm-clerical,Own-child,White,Male,0,0,18,0
19,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,30,0
37,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,1
20,,10,Never-married,,Own-child,White,Female,0,0,18,0
59,Private,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,0
26,Private,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,0
28,Private,9,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,0
57,Self-emp-inc,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,1
29,Private,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
59,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2002,50,0
28,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1672,50,0
41,Self-emp-not-inc,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,1
38,Local-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,1
42,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,1
39,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1977,45,1
55,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,1
52,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,Other,Male,99999,0,65,1
62,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,0
33,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,1
42,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,0
35,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,1
49,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
26,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,0
35,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
21,Private,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
41,Local-gov,14,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,0
53,Private,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,0
54,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,14084,0,40,1
43,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,1
20,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,25,0
32,Private,4,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,15,0
47,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,42,0
36,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,0
58,Private,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,0
25,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,36,0
26,Private,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,1
21,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,0
50,Private,14,Divorced,Sales,Not-in-family,White,Female,0,0,50,1
47,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,1
24,Private,10,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,45,0
33,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,1
17,,6,Never-married,,Own-child,White,Male,0,0,40,0
20,State-gov,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,0
63,Self-emp-not-inc,9,Widowed,Sales,Not-in-family,White,Male,0,0,70,0
24,State-gov,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,0
28,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,0
27,Private,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,1
31,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,45,0
32,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,1
34,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,1
56,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,0
30,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1
55,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
29,Private,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
27,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,0
21,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,0
32,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
43,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,45,1
43,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
24,Private,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,15,0
38,Private,10,Separated,Other-service,Not-in-family,White,Female,4650,0,72,0
29,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
40,Private,15,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,1
67,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,8,1
45,Private,6,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,0
28,Private,10,Never-married,Craft-repair,Own-child,White,Male,0,0,50,0
59,Self-emp-not-inc,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,85,0
42,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,1
43,Private,15,Separated,Tech-support,Not-in-family,White,Male,0,0,50,1
36,Local-gov,14,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,0
22,Private,12,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,0
31,Local-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
40,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,60,1
30,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,0
64,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
47,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,2258,40,1
28,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,26,0
53,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,1
59,State-gov,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
47,Local-gov,10,Never-married,Other-service,Own-child,White,Female,0,0,20,0
46,Private,13,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,40,0
64,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,0
29,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,35,0
40,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,44,0
44,Private,6,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,0
22,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,0
40,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,45,1
31,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
32,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
51,Private,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1
51,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,40,1
50,Private,11,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,0
28,Private,9,Never-married,Other-service,Not-in-family,White,Male,0,0,60,0
35,Private,9,Divorced,Sales,Unmarried,White,Female,0,0,40,0
35,Private,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
52,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,0
40,,9,Divorced,,Not-in-family,White,Male,0,0,25,0
50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
46,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,1
19,Private,8,Never-married,Other-service,Own-child,White,Female,0,0,15,0
48,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,48,0
37,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,1
34,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,0
30,Private,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,1
27,,9,Never-married,,Own-child,Black,Male,0,0,40,0
21,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,0
38,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,1
50,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,1
63,Self-emp-inc,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,0
40,Self-emp-inc,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,0
60,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,60,1
39,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
22,Private,13,Never-married,Exec-managerial,Own-child,White,Male,2202,0,4,0
31,Private,4,Separated,Craft-repair,Not-in-family,White,Female,0,0,40,0
38,Self-emp-not-inc,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
30,Private,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,1
22,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,0
43,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,1
54,Private,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,60,1
51,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1579,40,0
42,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,1
34,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,1
21,Private,12,Never-married,Other-service,Not-in-family,Black,Male,0,0,35,0
33,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,20,0
37,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,0
46,Private,9,Divorced,Sales,Unmarried,White,Female,0,0,30,0
32,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
46,Private,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,56,0
44,Private,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,55,1
47,State-gov,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,1
57,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,0
25,Private,9,Separated,Other-service,Unmarried,White,Female,0,0,20,0
19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,0
46,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,1
33,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
61,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,38,1
20,Private,10,Never-married,Sales,Own-child,White,Male,0,0,20,0
24,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,1
29,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,8614,0,40,1
37,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1
50,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,45,1
43,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,70,1
33,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,1
37,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,0
42,Private,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
48,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,1
31,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,45,1
49,Local-gov,10,Never-married,Other-service,Unmarried,White,Female,0,0,30,0
45,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,0
38,Private,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,1
20,Local-gov,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,0
41,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,1
43,Private,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,0
27,Private,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,46,0
22,Private,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,35,0
37,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,0
31,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,3325,0,40,0
58,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
54,State-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,0
45,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,1
64,Self-emp-inc,13,Divorced,Sales,Not-in-family,White,Male,0,0,45,0
52,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,0
42,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
25,Private,6,Never-married,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,0
64,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,1
52,,11,Married-civ-spouse,,Husband,White,Male,0,0,50,1
28,Private,11,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,30,0
46,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,1
64,,9,Married-civ-spouse,,Husband,White,Male,0,0,5,0
66,Private,4,Widowed,Other-service,Not-in-family,Black,Female,0,0,10,0
22,Private,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,0
41,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
47,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1
34,State-gov,16,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,20,0
46,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,1
27,Private,13,Never-married,Sales,Own-child,White,Male,0,0,40,0
39,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,0
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,0
55,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
45,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,24,1
52,Private,9,Widowed,Transport-moving,Not-in-family,White,Male,0,0,40,0
37,Self-emp-inc,12,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,1
33,Private,6,Separated,Other-service,Unmarried,White,Female,3418,0,35,0
40,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,0
20,,9,Never-married,,Own-child,White,Female,0,0,40,0
58,Private,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,55,1
43,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
39,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,39,0
26,Private,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,0
55,Private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,0
47,Private,9,Married-civ-spouse,Sales,Own-child,White,Female,0,0,38,1
49,Self-emp-not-inc,9,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,28,0
21,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,16,0
51,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
60,Federal-gov,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,0
29,Private,10,Separated,Priv-house-serv,Not-in-family,White,Female,0,0,30,0
22,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,0
31,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,18,0
27,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,70,0
39,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1
31,State-gov,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
57,Private,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,0
58,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,0
56,Private,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,1
45,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,1
